well,tile,timepoint,condition,stimulation,n_neurons,mean_confidence_class0,std_confidence_class0,mean_confidence_class1,std_confidence_class1,fraction_predicted_class1
A10,1,T0,Control,0ms,11,0.2046104,0.2558575,0.7953896,0.2558575,0.9090909090909091
A10,1,T1,Control,0ms,11,0.19192995,0.29321536,0.80807,0.29321536,0.9090909090909091
A10,1,T10,Control,0ms,11,0.6175991,0.33355546,0.38240087,0.33355543,0.45454545454545453
A10,1,T11,Control,0ms,11,0.61710066,0.355561,0.38289937,0.355561,0.45454545454545453
A10,1,T12,Control,0ms,11,0.6448125,0.40594345,0.35518745,0.40594345,0.36363636363636365
A10,1,T13,Control,0ms,11,0.607882,0.39067802,0.39211798,0.39067802,0.45454545454545453
A10,1,T14,Control,0ms,11,0.60596114,0.41022027,0.39403886,0.41022024,0.45454545454545453
A10,1,T15,Control,0ms,11,0.703987,0.34566423,0.296013,0.3456642,0.36363636363636365
A10,1,T2,Control,0ms,11,0.19555265,0.3001297,0.80444735,0.3001297,0.9090909090909091
A10,1,T3,Control,0ms,11,0.23333889,0.3007818,0.7666611,0.30078176,0.8181818181818182
A10,1,T4,Control,0ms,11,0.30727604,0.32905382,0.692724,0.32905382,0.8181818181818182
A10,1,T5,Control,0ms,11,0.36154214,0.32174692,0.63845783,0.32174692,0.7272727272727273
A10,1,T6,Control,0ms,11,0.3241215,0.35314876,0.6758785,0.3531488,0.8181818181818182
A10,1,T7,Control,0ms,11,0.5374966,0.34847757,0.46250334,0.34847757,0.5454545454545454
A10,1,T8,Control,0ms,11,0.47941095,0.35778812,0.52058905,0.35778812,0.6363636363636364
A10,1,T9,Control,0ms,11,0.68121916,0.34331247,0.31878087,0.34331247,0.45454545454545453
A10,2,T0,Control,10000ms,15,0.23817822,0.31406268,0.7618218,0.31406268,0.8
A10,2,T1,Control,10000ms,15,0.25739527,0.3069737,0.7426047,0.3069737,0.8666666666666667
A10,2,T10,Control,10000ms,15,0.76135916,0.25683153,0.23864084,0.25683153,0.26666666666666666
A10,2,T11,Control,10000ms,15,0.7439477,0.27253464,0.25605235,0.27253464,0.4
A10,2,T12,Control,10000ms,15,0.8036348,0.24476136,0.19636516,0.24476138,0.2
A10,2,T13,Control,10000ms,15,0.7790324,0.26103324,0.2209676,0.26103324,0.26666666666666666
A10,2,T14,Control,10000ms,15,0.7766301,0.3051918,0.22336988,0.3051918,0.26666666666666666
A10,2,T15,Control,10000ms,15,0.83837026,0.23758799,0.16162972,0.23758799,0.13333333333333333
A10,2,T2,Control,10000ms,15,0.27808303,0.23212348,0.721917,0.23212345,0.9333333333333333
A10,2,T3,Control,10000ms,15,0.44471171,0.31321374,0.5552883,0.31321374,0.6666666666666666
A10,2,T4,Control,10000ms,15,0.55228716,0.32632685,0.44771284,0.32632685,0.5333333333333333
A10,2,T5,Control,10000ms,15,0.5460847,0.29955015,0.45391524,0.29955015,0.4666666666666667
A10,2,T6,Control,10000ms,15,0.5914898,0.30994195,0.40851024,0.30994195,0.6
A10,2,T7,Control,10000ms,15,0.6124929,0.3244598,0.38750705,0.3244598,0.4
A10,2,T8,Control,10000ms,15,0.6460899,0.322416,0.35391006,0.322416,0.4
A10,2,T9,Control,10000ms,15,0.6454856,0.32827023,0.35451445,0.32827023,0.4
A10,3,T0,Control,10000ms,22,0.06615545,0.12695785,0.93384457,0.12695783,0.9545454545454546
A10,3,T1,Control,10000ms,22,0.16267997,0.27974254,0.83731997,0.27974254,0.8636363636363636
A10,3,T10,Control,10000ms,22,0.60120666,0.3806284,0.3987933,0.3806284,0.45454545454545453
A10,3,T11,Control,10000ms,22,0.5246081,0.3725024,0.4753919,0.3725024,0.5454545454545454
A10,3,T12,Control,10000ms,22,0.6764548,0.37577683,0.3235452,0.37577683,0.2727272727272727
A10,3,T13,Control,10000ms,22,0.65375966,0.362422,0.34624037,0.362422,0.3181818181818182
A10,3,T14,Control,10000ms,22,0.63515776,0.37761644,0.36484224,0.37761644,0.3181818181818182
A10,3,T15,Control,10000ms,22,0.7697542,0.31581393,0.23024587,0.3158139,0.22727272727272727
A10,3,T2,Control,10000ms,22,0.19701745,0.28652757,0.80298257,0.28652757,0.8181818181818182
A10,3,T3,Control,10000ms,22,0.18388304,0.26496476,0.8161169,0.26496476,0.8636363636363636
A10,3,T4,Control,10000ms,22,0.27364412,0.31432363,0.72635585,0.31432363,0.7727272727272727
A10,3,T5,Control,10000ms,22,0.3083638,0.3518774,0.6916362,0.3518774,0.7272727272727273
A10,3,T6,Control,10000ms,22,0.4135783,0.35098374,0.5864217,0.35098377,0.6363636363636364
A10,3,T7,Control,10000ms,22,0.4458502,0.37762895,0.5541498,0.37762895,0.5909090909090909
A10,3,T8,Control,10000ms,22,0.5872663,0.38918877,0.41273367,0.38918877,0.45454545454545453
A10,3,T9,Control,10000ms,22,0.59269595,0.38222224,0.40730408,0.38222224,0.4090909090909091
A10,4,T0,Control,0ms,32,0.087279625,0.16320845,0.9127204,0.16320844,0.96875
A10,4,T1,Control,0ms,32,0.1693082,0.24187823,0.8306918,0.24187823,0.9375
A10,4,T10,Control,0ms,32,0.5314546,0.34706405,0.4685454,0.34706405,0.53125
A10,4,T11,Control,0ms,32,0.559348,0.3616162,0.440652,0.3616162,0.4375
A10,4,T12,Control,0ms,32,0.6002043,0.35208073,0.39979574,0.35208073,0.375
A10,4,T13,Control,0ms,32,0.65435946,0.33484918,0.3456405,0.33484918,0.34375
A10,4,T14,Control,0ms,32,0.6144723,0.35655403,0.38552764,0.35655403,0.40625
A10,4,T15,Control,0ms,32,0.6659156,0.3645918,0.3340844,0.3645918,0.3125
A10,4,T2,Control,0ms,32,0.21535382,0.23174225,0.78464615,0.23174225,0.875
A10,4,T3,Control,0ms,32,0.2523646,0.28647503,0.74763536,0.28647503,0.8125
A10,4,T4,Control,0ms,32,0.3227056,0.34804606,0.6772944,0.34804606,0.78125
A10,4,T5,Control,0ms,32,0.36244723,0.30848497,0.63755274,0.30848497,0.625
A10,4,T6,Control,0ms,32,0.29168755,0.3020678,0.70831245,0.3020678,0.71875
A10,4,T7,Control,0ms,32,0.45369172,0.3807487,0.5463083,0.3807487,0.53125
A10,4,T8,Control,0ms,32,0.48107556,0.3710948,0.5189245,0.3710948,0.5
A10,4,T9,Control,0ms,32,0.5445959,0.38153192,0.45540413,0.38153192,0.5
A11,1,T0,Control,0ms,6,0.15945713,0.21832365,0.84054285,0.21832362,1.0
A11,1,T1,Control,0ms,6,0.1750681,0.21595374,0.82493186,0.21595372,1.0
A11,1,T10,Control,0ms,6,0.22568397,0.20062907,0.774316,0.20062909,1.0
A11,1,T11,Control,0ms,6,0.29696423,0.19003354,0.7030358,0.19003354,1.0
A11,1,T12,Control,0ms,6,0.4434774,0.35441244,0.5565226,0.35441247,0.5
A11,1,T13,Control,0ms,6,0.57590294,0.37510297,0.42409703,0.37510297,0.3333333333333333
A11,1,T14,Control,0ms,6,0.60321546,0.28249246,0.39678454,0.28249246,0.5
A11,1,T15,Control,0ms,6,0.72150165,0.24728249,0.27849835,0.2472825,0.3333333333333333
A11,1,T2,Control,0ms,6,0.14717491,0.113366835,0.8528251,0.11336683,1.0
A11,1,T3,Control,0ms,6,0.16560401,0.15310916,0.83439595,0.15310918,1.0
A11,1,T4,Control,0ms,6,0.22060086,0.15253864,0.77939916,0.15253864,1.0
A11,1,T5,Control,0ms,6,0.23934467,0.18763421,0.76065534,0.18763418,0.8333333333333334
A11,1,T6,Control,0ms,6,0.10025411,0.15888955,0.89974594,0.15888952,1.0
A11,1,T7,Control,0ms,6,0.17702858,0.12498635,0.8229714,0.12498636,1.0
A11,1,T8,Control,0ms,6,0.19914414,0.19903083,0.8008559,0.19903083,1.0
A11,1,T9,Control,0ms,6,0.27013782,0.24347006,0.7298622,0.24347003,0.8333333333333334
A11,2,T0,Control,10000ms,11,0.1188179,0.15920228,0.8811821,0.15920228,1.0
A11,2,T1,Control,10000ms,11,0.12914969,0.15401676,0.8708503,0.15401678,0.9090909090909091
A11,2,T10,Control,10000ms,11,0.6575965,0.30595058,0.34240344,0.3059506,0.2727272727272727
A11,2,T11,Control,10000ms,11,0.6255181,0.283159,0.3744819,0.28315896,0.2727272727272727
A11,2,T12,Control,10000ms,11,0.65250546,0.3435953,0.3474945,0.3435953,0.2727272727272727
A11,2,T13,Control,10000ms,11,0.72511154,0.2747699,0.2748884,0.2747699,0.18181818181818182
A11,2,T14,Control,10000ms,11,0.7453274,0.30326533,0.2546726,0.30326533,0.2727272727272727
A11,2,T15,Control,10000ms,11,0.6823115,0.28813422,0.3176885,0.28813422,0.18181818181818182
A11,2,T2,Control,10000ms,11,0.30415633,0.31290442,0.69584364,0.3129044,0.7272727272727273
A11,2,T3,Control,10000ms,11,0.43865916,0.38230717,0.56134087,0.3823072,0.5454545454545454
A11,2,T4,Control,10000ms,11,0.36708033,0.30385685,0.63291967,0.30385685,0.6363636363636364
A11,2,T5,Control,10000ms,11,0.4490059,0.39246252,0.5509941,0.39246255,0.45454545454545453
A11,2,T6,Control,10000ms,11,0.39856786,0.34959492,0.6014322,0.34959492,0.5454545454545454
A11,2,T7,Control,10000ms,11,0.42961463,0.39681798,0.5703854,0.39681798,0.5454545454545454
A11,2,T8,Control,10000ms,11,0.5102489,0.37435588,0.48975107,0.37435588,0.5454545454545454
A11,2,T9,Control,10000ms,11,0.5653958,0.34309644,0.43460426,0.34309644,0.2727272727272727
A11,3,T0,Control,10000ms,26,0.06342301,0.13470873,0.93657696,0.13470872,0.9615384615384616
A11,3,T1,Control,10000ms,26,0.12887102,0.24510117,0.871129,0.24510117,0.9230769230769231
A11,3,T10,Control,10000ms,26,0.7020323,0.3622694,0.2979677,0.3622694,0.2692307692307692
A11,3,T11,Control,10000ms,26,0.64475054,0.36412784,0.35524952,0.36412784,0.38461538461538464
A11,3,T12,Control,10000ms,26,0.7573115,0.31771404,0.24268848,0.31771404,0.19230769230769232
A11,3,T13,Control,10000ms,26,0.78272367,0.30263063,0.21727635,0.30263063,0.23076923076923078
A11,3,T14,Control,10000ms,26,0.8338638,0.23106484,0.16613625,0.23106483,0.11538461538461539
A11,3,T15,Control,10000ms,26,0.76480067,0.31068316,0.23519935,0.31068316,0.23076923076923078
A11,3,T2,Control,10000ms,26,0.16615225,0.23484989,0.8338477,0.23484989,0.9230769230769231
A11,3,T3,Control,10000ms,26,0.25143832,0.2671714,0.74856174,0.2671714,0.8461538461538461
A11,3,T4,Control,10000ms,26,0.30823544,0.343614,0.69176453,0.343614,0.7307692307692307
A11,3,T5,Control,10000ms,26,0.33418977,0.31552717,0.6658102,0.31552717,0.6923076923076923
A11,3,T6,Control,10000ms,26,0.44411582,0.39380643,0.55588424,0.39380646,0.6153846153846154
A11,3,T7,Control,10000ms,26,0.4972655,0.33455768,0.50273454,0.33455768,0.5
A11,3,T8,Control,10000ms,26,0.48163545,0.38952717,0.51836455,0.38952717,0.5
A11,3,T9,Control,10000ms,26,0.6709868,0.34223694,0.32901323,0.34223694,0.2692307692307692
A11,4,T0,Control,0ms,22,0.22220282,0.28174832,0.77779716,0.28174832,0.8636363636363636
A11,4,T1,Control,0ms,22,0.31724748,0.35648552,0.68275255,0.35648552,0.6818181818181818
A11,4,T10,Control,0ms,22,0.7681559,0.26960552,0.23184413,0.26960552,0.18181818181818182
A11,4,T11,Control,0ms,22,0.7216865,0.36342755,0.27831352,0.36342752,0.22727272727272727
A11,4,T12,Control,0ms,22,0.75666445,0.3489993,0.24333555,0.34899926,0.2727272727272727
A11,4,T13,Control,0ms,22,0.85393965,0.23202485,0.14606033,0.23202485,0.09090909090909091
A11,4,T14,Control,0ms,22,0.72639143,0.3801584,0.27360857,0.3801584,0.2727272727272727
A11,4,T15,Control,0ms,22,0.8654422,0.28249544,0.13455777,0.28249544,0.09090909090909091
A11,4,T2,Control,0ms,22,0.38303015,0.35635537,0.6169698,0.35635537,0.5454545454545454
A11,4,T3,Control,0ms,22,0.4274747,0.33989212,0.57252526,0.33989212,0.5
A11,4,T4,Control,0ms,22,0.38702285,0.3658954,0.61297715,0.3658954,0.5909090909090909
A11,4,T5,Control,0ms,22,0.48947427,0.3404022,0.5105257,0.34040216,0.5454545454545454
A11,4,T6,Control,0ms,22,0.5311841,0.33553854,0.46881592,0.3355385,0.3181818181818182
A11,4,T7,Control,0ms,22,0.6055207,0.3453693,0.39447927,0.34536934,0.3181818181818182
A11,4,T8,Control,0ms,22,0.58535737,0.35358754,0.41464263,0.35358754,0.3181818181818182
A11,4,T9,Control,0ms,22,0.7182214,0.32931912,0.28177854,0.32931915,0.2727272727272727
A22,1,T0,Control,0ms,22,0.18502454,0.24047649,0.8149755,0.24047649,0.8636363636363636
A22,1,T1,Control,0ms,22,0.3333699,0.3427289,0.6666301,0.3427289,0.5909090909090909
A22,1,T10,Control,0ms,22,0.7105927,0.32173878,0.28940734,0.32173878,0.2727272727272727
A22,1,T11,Control,0ms,22,0.6711034,0.34611928,0.32889658,0.34611928,0.36363636363636365
A22,1,T12,Control,0ms,22,0.7258028,0.28497407,0.27419722,0.28497407,0.3181818181818182
A22,1,T13,Control,0ms,22,0.8047092,0.29710373,0.19529082,0.29710373,0.18181818181818182
A22,1,T14,Control,0ms,22,0.7081974,0.37077746,0.29180256,0.3707775,0.3181818181818182
A22,1,T15,Control,0ms,22,0.75373745,0.3333696,0.24626257,0.33336958,0.22727272727272727
A22,1,T2,Control,0ms,22,0.28536475,0.32757366,0.7146353,0.32757366,0.7272727272727273
A22,1,T3,Control,0ms,22,0.42210177,0.34041238,0.57789826,0.34041238,0.5909090909090909
A22,1,T4,Control,0ms,22,0.4968384,0.34766188,0.5031616,0.34766188,0.5
A22,1,T5,Control,0ms,22,0.5000476,0.36317253,0.49995235,0.36317253,0.5454545454545454
A22,1,T6,Control,0ms,22,0.58494496,0.34506038,0.41505507,0.3450604,0.3181818181818182
A22,1,T7,Control,0ms,22,0.6130207,0.34357387,0.38697928,0.34357387,0.2727272727272727
A22,1,T8,Control,0ms,22,0.63010484,0.35020423,0.36989516,0.35020423,0.4090909090909091
A22,1,T9,Control,0ms,22,0.6798195,0.33957836,0.3201805,0.3395784,0.3181818181818182
A22,2,T0,Control,10000ms,24,0.13908981,0.21604092,0.8609102,0.21604092,0.9583333333333334
A22,2,T1,Control,10000ms,24,0.21930386,0.25558725,0.78069615,0.25558725,0.875
A22,2,T10,Control,10000ms,24,0.5841877,0.3497804,0.41581237,0.3497804,0.4166666666666667
A22,2,T11,Control,10000ms,24,0.6157995,0.38956338,0.38420048,0.38956338,0.3333333333333333
A22,2,T12,Control,10000ms,24,0.7167519,0.34802607,0.28324816,0.3480261,0.2916666666666667
A22,2,T13,Control,10000ms,24,0.7365939,0.37108094,0.26340607,0.37108094,0.2916666666666667
A22,2,T14,Control,10000ms,24,0.7537406,0.34752205,0.24625935,0.34752205,0.25
A22,2,T15,Control,10000ms,24,0.7694718,0.35098094,0.23052822,0.35098094,0.25
A22,2,T2,Control,10000ms,24,0.2647563,0.3064878,0.73524374,0.3064878,0.7083333333333334
A22,2,T3,Control,10000ms,24,0.29858437,0.31143367,0.7014156,0.31143367,0.7916666666666666
A22,2,T4,Control,10000ms,24,0.43145776,0.3486591,0.56854224,0.3486591,0.625
A22,2,T5,Control,10000ms,24,0.4714774,0.4113304,0.5285226,0.4113304,0.5833333333333334
A22,2,T6,Control,10000ms,24,0.5280245,0.37808242,0.47197554,0.37808242,0.4166666666666667
A22,2,T7,Control,10000ms,24,0.50906146,0.38682345,0.49093854,0.38682345,0.5
A22,2,T8,Control,10000ms,24,0.5981789,0.3381463,0.4018211,0.3381463,0.375
A22,2,T9,Control,10000ms,24,0.5923957,0.3315597,0.40760422,0.3315597,0.4166666666666667
A22,3,T0,Control,10000ms,20,0.080606826,0.18319868,0.9193932,0.18319868,0.95
A22,3,T1,Control,10000ms,20,0.1618301,0.2691752,0.8381699,0.26917517,0.9
A22,3,T10,Control,10000ms,20,0.57393426,0.406542,0.42606574,0.40654203,0.5
A22,3,T11,Control,10000ms,20,0.6572486,0.38239658,0.34275135,0.38239658,0.4
A22,3,T12,Control,10000ms,20,0.66670096,0.3517708,0.333299,0.3517708,0.3
A22,3,T13,Control,10000ms,20,0.7326292,0.3269497,0.26737082,0.3269497,0.2
A22,3,T14,Control,10000ms,20,0.7301407,0.35848132,0.2698593,0.35848132,0.25
A22,3,T15,Control,10000ms,20,0.7889829,0.35401383,0.21101709,0.35401383,0.25
A22,3,T2,Control,10000ms,20,0.25225314,0.36809275,0.7477468,0.36809275,0.75
A22,3,T3,Control,10000ms,20,0.4763638,0.39979878,0.5236362,0.39979878,0.5
A22,3,T4,Control,10000ms,20,0.4102633,0.38219187,0.5897367,0.38219187,0.6
A22,3,T5,Control,10000ms,20,0.45208392,0.35509062,0.54791605,0.35509062,0.6
A22,3,T6,Control,10000ms,20,0.49400654,0.36058283,0.5059935,0.36058283,0.6
A22,3,T7,Control,10000ms,20,0.65006435,0.34795523,0.34993568,0.34795523,0.3
A22,3,T8,Control,10000ms,20,0.6039993,0.37680212,0.39600065,0.3768021,0.35
A22,3,T9,Control,10000ms,20,0.64312184,0.35027415,0.3568781,0.35027415,0.35
A22,4,T0,Control,0ms,40,0.098739415,0.21898048,0.90126055,0.21898046,0.95
A22,4,T1,Control,0ms,40,0.23813911,0.31346008,0.7618609,0.31346008,0.825
A22,4,T10,Control,0ms,40,0.68176055,0.36081284,0.31823942,0.36081284,0.3
A22,4,T11,Control,0ms,40,0.67725503,0.3704082,0.322745,0.37040824,0.25
A22,4,T12,Control,0ms,40,0.6889822,0.3307561,0.3110178,0.3307561,0.325
A22,4,T13,Control,0ms,40,0.7711441,0.28078303,0.22885588,0.28078303,0.2
A22,4,T14,Control,0ms,40,0.7379495,0.3139557,0.2620505,0.3139557,0.275
A22,4,T15,Control,0ms,40,0.7817231,0.3293165,0.21827693,0.32931647,0.225
A22,4,T2,Control,0ms,40,0.29546142,0.34965274,0.7045386,0.34965274,0.7
A22,4,T3,Control,0ms,40,0.423563,0.39404598,0.576437,0.39404598,0.6
A22,4,T4,Control,0ms,40,0.43615142,0.41588554,0.5638486,0.41588554,0.55
A22,4,T5,Control,0ms,40,0.4237021,0.3964903,0.5762979,0.3964903,0.65
A22,4,T6,Control,0ms,40,0.45983297,0.3842103,0.54016703,0.3842103,0.6
A22,4,T7,Control,0ms,40,0.49177375,0.39124116,0.5082263,0.3912412,0.55
A22,4,T8,Control,0ms,40,0.64304245,0.36306933,0.35695755,0.36306933,0.375
A22,4,T9,Control,0ms,40,0.6436001,0.3686044,0.35639983,0.3686044,0.4
A23,1,T0,Control,0ms,18,0.0690679,0.112834685,0.93093216,0.112834685,1.0
A23,1,T1,Control,0ms,18,0.25194916,0.34918573,0.74805087,0.34918573,0.7777777777777778
A23,1,T10,Control,0ms,18,0.83285344,0.25000128,0.1671466,0.25000128,0.1111111111111111
A23,1,T11,Control,0ms,18,0.911235,0.17353365,0.088765085,0.17353366,0.05555555555555555
A23,1,T12,Control,0ms,18,0.8347227,0.22622071,0.1652773,0.22622071,0.16666666666666666
A23,1,T13,Control,0ms,18,0.8279731,0.25837415,0.17202683,0.25837415,0.16666666666666666
A23,1,T14,Control,0ms,18,0.9312508,0.1235116,0.06874923,0.123511605,0.0
A23,1,T15,Control,0ms,18,0.92894894,0.15114428,0.07105109,0.15114428,0.05555555555555555
A23,1,T2,Control,0ms,18,0.42514235,0.39476365,0.57485765,0.39476365,0.6111111111111112
A23,1,T3,Control,0ms,18,0.5653656,0.4149918,0.43463433,0.4149918,0.3888888888888889
A23,1,T4,Control,0ms,18,0.5480786,0.3790605,0.4519214,0.3790605,0.5
A23,1,T5,Control,0ms,18,0.6446299,0.40156147,0.35537007,0.40156144,0.3333333333333333
A23,1,T6,Control,0ms,18,0.56083673,0.37584445,0.4391633,0.37584442,0.3888888888888889
A23,1,T7,Control,0ms,18,0.59671474,0.37394363,0.40328524,0.37394366,0.4444444444444444
A23,1,T8,Control,0ms,18,0.710522,0.3436922,0.28947794,0.34369224,0.2222222222222222
A23,1,T9,Control,0ms,18,0.73623335,0.29454806,0.26376668,0.29454806,0.3333333333333333
A23,2,T0,Control,10000ms,26,0.1291684,0.19971015,0.87083155,0.19971016,0.9230769230769231
A23,2,T1,Control,10000ms,26,0.2637021,0.32875985,0.7362979,0.32875985,0.7307692307692307
A23,2,T10,Control,10000ms,26,0.5694407,0.34885058,0.43055928,0.34885058,0.5
A23,2,T11,Control,10000ms,26,0.7022915,0.30928472,0.29770854,0.30928472,0.3076923076923077
A23,2,T12,Control,10000ms,26,0.74151963,0.27600095,0.25848037,0.27600095,0.2692307692307692
A23,2,T13,Control,10000ms,26,0.6796939,0.31265163,0.32030612,0.3126516,0.3076923076923077
A23,2,T14,Control,10000ms,26,0.7359774,0.2958235,0.26402262,0.2958235,0.3076923076923077
A23,2,T15,Control,10000ms,26,0.8026653,0.24339376,0.19733477,0.24339376,0.19230769230769232
A23,2,T2,Control,10000ms,26,0.2608141,0.27747843,0.7391859,0.27747843,0.7692307692307693
A23,2,T3,Control,10000ms,26,0.28323334,0.29751873,0.71676666,0.29751873,0.7692307692307693
A23,2,T4,Control,10000ms,26,0.3645776,0.4037903,0.6354224,0.4037903,0.6538461538461539
A23,2,T5,Control,10000ms,26,0.45893437,0.3595877,0.54106563,0.3595877,0.6153846153846154
A23,2,T6,Control,10000ms,26,0.45354155,0.34675315,0.5464585,0.34675318,0.5769230769230769
A23,2,T7,Control,10000ms,26,0.47966206,0.34573665,0.52033794,0.34573665,0.5769230769230769
A23,2,T8,Control,10000ms,26,0.51714784,0.3753177,0.48285216,0.3753177,0.5769230769230769
A23,2,T9,Control,10000ms,26,0.5475997,0.36647114,0.45240036,0.36647117,0.46153846153846156
A23,3,T0,Control,10000ms,16,0.18636309,0.275891,0.8136369,0.275891,0.875
A23,3,T1,Control,10000ms,16,0.24488759,0.3466741,0.7551124,0.3466741,0.8125
A23,3,T10,Control,10000ms,16,0.73806137,0.30689397,0.26193863,0.30689397,0.25
